geo_id,Assist with game development programming and general gaming support,Build educational technology systems for academic management and assessment,"Compare and analyze differences between concepts, items, or create assessments",Create and analyze humorous content and jokes,"Create and modify automation scripts for file management, web scraping, and workflow tasks","Create and modify professional presentations, diagrams, and visual graphics",Create comprehensive K-12 educational materials and teaching resources,Create comprehensive business marketing and promotional content materials,Create interactive romantic roleplay scenarios with character persona adoption,Debug and fix software code errors across multiple programming languages,Debug and fix web application errors and technical issues,Debug and optimize computational physics simulation codes,Design and improve web interface components and modern website layouts,Develop AI-powered medical diagnostic and healthcare technology systems,Develop and customize AI chatbot systems and conversation styles,Develop automated trading systems and technical analysis strategies,Draft professional business communications and formal documents,Edit and improve existing written content and documents,Extract and analyze information from documents and text sources,Extract and transcribe text from images using OCR technology,"Fix and improve web and mobile application UI layouts, styling, and components",Help build complete web applications and websites from scratch,"Help create and debug animations, visual effects, and interactive graphics",Help create and manage professional technical documentation and writing,Help create and optimize comprehensive digital marketing content and strategies,Help develop business technology systems and e-commerce applications,Help develop complete mobile applications with UI design and Flutter implementation,Help develop multimedia communication systems and streaming applications,Help develop scheduling and calendar management systems,"Help develop, debug, and implement machine learning and AI systems","Help develop, debug, and modify web applications and frontend components",Help discover and access entertainment content across multiple media platforms,Help implement OAuth authentication and API token management for web applications,Help implement and create icons for websites and applications,Help implement cybersecurity measures and privacy protection controls,Help implement multilingual features and communicate in specific languages,Help implement search engines and filtering functionality for software applications,Help optimize business workflows and project management systems,Help optimize system performance and troubleshoot technical infrastructure issues,Help plan celebrations and create content for weddings and birthdays,Help process and manipulate files including CSV data and PDF documents,Help research and recommend consumer products across various categories for purchase decisions,Help set up and troubleshoot software development environments and tools,Help solve math problems and perform calculations,"Help with API development, integration, and debugging","Help with Docker containerization, deployment, and development workflows",Help with Linux system administration and server management tasks,Help with academic applications and professional document formatting,"Help with academic research, writing, and educational content across multiple disciplines","Help with automation systems, robotics programming, and embedded device development",Help with basic numerical tasks and number-related requests,Help with cloud infrastructure deployment and development platform configuration,Help with comprehensive YouTube and TikTok video content creation and management,Help with creative writing across multiple genres and provide feedback,"Help with cross-platform mobile app development, debugging, and feature implementation",Help with cybersecurity implementation and threat analysis tasks,"Help with data analysis, statistical modeling, and business reporting tasks","Help with date calculations, formatting, and datetime programming tasks","Help with emoji implementation, formatting, and modification tasks",Help with file system operations and data deletion tasks,Help with financial technology systems and payment processing solutions,Help with game development programming and mobile gaming projects,"Help with git, GitHub, and software version management","Help with job applications, resumes, and career documents",Help with medical education applications and exam preparation,Help with random number generation and lottery prediction systems,Help with supply chain operations and inventory management systems,"Help with time calculations, duration tracking, and timer programming",Help with timezone conversions and timestamp formatting,Help with visual design and graphics creation tasks,Process and analyze visual media content including images and video files,Process meeting transcripts into summaries and structured documentation,"Proofread and correct grammar, spelling, and punctuation in documents","Provide astrological readings, tarot services, and fortune-telling business content",Provide comprehensive blockchain and cryptocurrency technology assistance,Provide comprehensive business consulting and strategic development assistance,Provide comprehensive cloud infrastructure and web hosting technical guidance,"Provide comprehensive cooking, nutrition, and meal planning assistance",Provide comprehensive database development and management assistance,Provide comprehensive financial advice and assistance across multiple domains,Provide comprehensive home maintenance and household management advice,Provide comprehensive information about AI systems and their capabilities,Provide comprehensive job search and career advancement support,Provide comprehensive legal assistance and document drafting across multiple practice areas,Provide comprehensive medical and healthcare guidance across multiple specialties,Provide comprehensive multi-technology programming development assistance and technical guidance,Provide comprehensive personal finance management tools and advice,Provide comprehensive personal style and beauty advice with product recommendations,Provide comprehensive travel planning and booking assistance,Provide educational assistance and tutoring across multiple academic subjects and disciplines,Provide immigration and citizenship application guidance,Provide parenting advice and child development guidance,Provide personal relationship advice and life guidance support,Provide pet care advice for dogs and cats,"Provide programming education, tutoring, and software development guidance",Provide real estate investment analysis and business operation assistance,Provide religious and spiritual education across diverse traditions and practices,"Provide sports training advice, fitness guidance, and sports-related tools and analysis",Provide technical assistance and computational support for scientific research projects,Provide technical expertise and academic assistance across scientific and professional domains,Provide technical support for networking and telecommunications system configuration,"Provide technical troubleshooting and support for software, hardware, and system issues",Provide technical troubleshooting support for hardware and equipment problems,Provide translation services and comprehensive language learning assistance across multiple languages,"Solve advanced mathematics, physics, and engineering problems","Solve advanced programming problems across algorithms, geometry, graphs, and competitive coding",Write complete creative works across multiple literary formats with detailed specifications,not_classified
AL,2.106969205834684,,,,,,1.7017828200972445,1.3776337115072934,,2.674230145867099,,,,,,,2.2690437601296596,3.889789303079417,,,,,,,1.7017828200972445,,,,,,,1.4586709886547813,,,,,,2.188006482982172,,,,,,,,,1.2155591572123177,,3.970826580226904,,,,,,,,1.2155591572123177,,,,,,,1.7017828200972445,,,,,,,1.2155591572123177,,,,,3.079416531604538,,1.6207455429497568,1.539708265802269,1.7017828200972445,,1.4586709886547813,,2.674230145867099,3.727714748784441,2.8363047001620743,,,,3.1604538087520258,,,1.539708265802269,,,,1.6207455429497568,,1.539708265802269,,,1.7017828200972445,,,,,,43.11183144246353
AR,,,,,,,3.0211480362537766,,,3.1722054380664653,,,,,,,2.416918429003021,4.380664652567976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.380664652567976,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8700906344410875,,,2.416918429003021,,,,,,2.719033232628399,3.3232628398791544,,,,2.416918429003021,,,,,,,,,,,,,,,,,,68.8821752265861
AZ,1.7873941674506115,,0.8153026026967701,,,0.783944810285356,1.8187519598620256,1.567889620570712,,3.355283788021323,1.0034493571652556,,,,0.9093759799310128,0.7525870178739417,1.5365318281592977,4.672311069300721,0.783944810285356,,1.066164941988084,1.317027281279398,0.5017246785826278,0.5017246785826278,2.1950454687989964,,0.7525870178739417,0.4703668861712135,,0.4703668861712135,0.7525870178739417,1.4424584509250549,,,,,,1.473816243336469,0.940733772342427,,0.5957980558168705,1.2229539040451554,1.03480714957667,,,,0.8780181875195987,,3.449357165255566,,,0.4703668861712135,,0.9093759799310128,0.6271558482282847,,1.4424584509250549,,,,0.6271558482282847,,0.5957980558168705,2.508623392913139,,,,,,,1.0975227343994982,,0.5644402634054563,,,2.66541235497021,0.4703668861712135,1.7560363750391974,1.0975227343994982,2.539981185324553,1.0034493571652556,1.2229539040451554,0.9093759799310128,2.351834430856068,2.9789902790843525,2.8849169018501097,0.5957980558168705,0.5017246785826278,1.317027281279398,3.292568203198494,,,1.85010975227344,,0.940733772342427,,1.0975227343994982,1.599247412982126,1.4111006585136407,0.7212292254625274,0.6271558482282847,1.4111006585136407,0.5957980558168705,0.5957980558168705,0.8153026026967701,,0.4703668861712135,14.581373471307622
CA,0.8400326890548682,0.1558431685576904,0.6328753064598894,0.1729479065701199,0.2565710701864416,0.5397495106144402,0.8571374270672977,1.0243837542999412,0.7069958378470836,3.1776802174202254,0.4865347701313263,0.1330368512077845,0.2603721230780926,0.4903358230229773,0.5321474048311382,0.2546705437406161,1.351274302981926,3.173879164528574,0.731702681642815,0.1520421156660394,0.7031947849554326,0.6955926791721306,0.3382937073569378,0.7412053138719424,1.9176311838379232,0.2470684379573142,0.3668016040443203,0.3192884428986829,0.2204610677157572,1.351274302981926,0.6214721477849364,0.8058232130300094,0.2641731759697436,0.0380105289165098,0.1900526445825493,0.0684189520497177,0.2185605412699317,0.919854799779539,0.739304787426117,0.1691468536784689,0.3173879164528574,1.0262842807457666,0.9654674344793508,8.69680901609746,0.3439952866944143,0.2603721230780926,0.758310051884372,0.2831784404279985,2.921109147233784,0.3572989718151928,7.054754166904233,0.3706026569359712,0.4257179238649105,0.4808331907938498,0.6537810973639698,0.3877073949484007,1.3873843054526105,0.1007279016287511,0.0551152669289393,0.2109584354866298,0.3896079213942262,0.1634452743409924,0.5112416139270578,1.3379706178611477,0.1862515916908984,0.0931257958454492,0.1748484330159454,0.142539483436912,0.0608168462664157,0.4219168709732596,0.9711690138168272,0.1862515916908984,0.5416500370602656,0.2337647528365357,0.1197331660870061,1.7769922268468366,0.3420947602485888,1.277153771594732,1.374080620331832,1.9347359218503528,0.7202995229678621,1.0015774369500352,0.9958758576125586,1.5622327384685557,2.2692285763156397,2.563810175418591,0.3268905486819849,0.4333200296482126,1.0871011270121824,2.1000817226371704,0.2052568561491533,0.2299636999448847,1.220137978219967,0.2432673850656631,0.9844726989376056,0.288880019765475,0.5055400345895813,0.9293574320086664,1.343672197198624,0.5169431932645342,0.3972100271775282,1.3911853583442613,0.604367409772507,1.2258395575574434,0.8989490088754585,0.5549537221810442,0.9920748047209076,8.244483721990992
CO,1.0351126446113252,,0.7306677491374062,,0.4059265272985589,0.79155672823219,1.217779581895677,1.5425208037345242,,3.3083011974832557,0.79155672823219,,0.4465191800284148,0.7103714227724781,0.6291861173127664,0.3450375482037751,2.029632636492795,3.896894662066166,0.9539273391516137,,1.0554089709762533,1.0148163182463974,,0.9133346864217576,1.4816318246397402,0.3247412218388472,0.4871118327582707,,0.3247412218388472,0.750964075502334,0.9133346864217576,1.0351126446113252,0.5480008118530546,,0.3653338745687031,,,1.2583722346255328,0.7712604018672621,0.3044448954739192,,1.4004465191800284,1.4207428455449562,,0.4059265272985589,0.385630200933631,0.8524457073269739,0.4465191800284148,3.5315607874974626,0.4262228536634869,,0.5682971382179826,0.6697787700426223,0.6697787700426223,0.5885934645829105,0.3247412218388472,1.7048914146539478,,,0.3653338745687031,0.6088897909478385,,0.5682971382179826,1.6237061091942355,,,,,,,0.9336310127866856,,0.7712604018672621,0.385630200933631,,2.435559163791354,0.3247412218388472,2.3746701846965697,1.7048914146539478,2.5776334483458494,1.4207428455449562,1.2989648873553887,0.9742236655165416,2.0093363101278667,3.511264461132535,2.821189364724985,0.6088897909478385,0.4871118327582707,2.334077531966714,2.821189364724985,,0.3247412218388472,1.7454840673838037,0.4465191800284148,0.9336310127866856,0.5480008118530546,0.7712604018672621,1.4613354982748124,1.4816318246397402,0.6088897909478385,0.5074081591231987,1.7048914146539478,0.9539273391516137,0.6494824436776944,0.750964075502334,0.3247412218388472,0.7306677491374062,9.316013801501928
CT,0.8138351983723295,,1.1698880976602235,,,0.7629704984740591,1.373346897253306,1.119023397761953,,3.0010172939979656,,,,,,,1.6785350966429298,4.170905391658189,,,,,,,1.6785350966429298,,,,,1.1698880976602235,,1.780264496439471,,,,,,1.2207527975584944,0.9155645981688708,,,1.8819938962360123,0.8138351983723295,,,,,,3.3570701932858595,,,,,,,,1.4242115971515767,,,,,,,2.5432349949135302,,,,,,,0.9664292980671414,,,,,3.3570701932858595,,2.0854526958290944,1.525940996948118,2.644964394710071,1.627670396744659,1.2207527975584944,1.119023397761953,2.2889114954221768,4.679552390640895,2.2889114954221768,,0.9664292980671414,2.034587995930824,2.899287894201424,,,2.034587995930824,,,,1.017293997965412,1.4242115971515767,1.7293997965412005,0.7629704984740591,,1.7293997965412005,0.8646998982706002,,,,,29.857578840284845
DC,,,1.0491441192711208,,,0.9939260077305356,1.6565433462175594,1.435670900055218,,2.59525124240751,,,,,,,3.0369961347321923,5.30093870789619,1.0491441192711208,,,,,1.1043622308117065,1.6565433462175594,,,,,,,1.0491441192711208,,,,,,,0.9387078961899504,,,,1.3252346769740475,,,,,0.8282716731087797,5.356156819436776,,,,,,,,1.7117614577581448,,,,,,,3.2578685808945336,,,,,,,,,1.2147984538928769,,,3.368304803975704,,1.8774157923799009,1.932633903920486,2.7609055770292654,1.3804527885146327,1.2700165654334623,2.1535063500828273,2.650469353948095,2.59525124240751,1.932633903920486,,,1.932633903920486,2.5400331308669246,,,2.484815019326339,,,,,1.1043622308117065,1.0491441192711208,,,0.9939260077305356,0.8282716731087797,0.8834897846493651,0.8834897846493651,,,29.817780231916068
DE,,,,,,,,,,4.054054054054054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828828828828829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828828828828829,,,,,,,,,,,,,,3.603603603603604,,,,84.68468468468468
FL,1.2664798089899303,0.2387625869407245,0.7059067787812727,0.301048479186131,0.3633343714315374,0.747430706944877,1.2872417730717325,1.4740994498079518,0.2906674971452299,3.5399148759472645,0.9239074016401952,,0.5709540122495588,0.5709540122495588,0.7370497249039759,0.5190491020450535,1.6817190906259734,4.090106924115021,0.9031454375583928,0.1868576767362192,1.2249558808263263,1.204193916744524,0.5294300840859545,0.8304785632720855,2.3357209592027406,0.5190491020450535,0.591715976331361,0.3737153534724385,0.3425724073497353,0.7785736530675802,0.8927644555174921,1.1419080244991175,0.2802865151043289,,0.3425724073497353,,0.1764766946953181,1.4325755216443474,0.6436208865358662,0.301048479186131,0.4775251738814491,1.526004360012457,1.06924115021281,0.2283816048998235,0.4982871379632513,0.2387625869407245,0.9550503477628984,0.7266687428630748,2.8859130073704975,0.2387625869407245,,0.4671441918405481,0.747430706944877,0.591715976331361,0.7370497249039759,0.3529533893906363,1.505242395930655,0.1764766946953181,,0.3425724073497353,0.7162877608221737,0.3737153534724385,0.5501920481677567,1.8374338212394896,0.1660957126544171,,0.2595245510225267,0.155714730613516,,0.4048582995951417,0.913526419599294,0.3114294612270321,0.6747638326585695,0.1972386587771203,0.2699055330634278,2.9274369355341014,0.446382227758746,1.7959098930758848,1.5675282881760615,2.6367694383888716,0.9654313298037996,1.2664798089899303,1.058860168171909,2.377244887366345,3.4672480016609573,2.823627115125091,0.5709540122495588,0.5605730302086578,1.5467663240942593,2.086577390221115,0.301048479186131,0.2595245510225267,1.515623377971556,0.3737153534724385,0.8304785632720855,0.7059067787812727,0.8097165991902834,1.4533374857261496,0.9031454375583928,0.5501920481677567,0.602096958372262,1.785528911034984,0.9446693657219972,0.9654313298037996,0.5190491020450535,0.2180006228589224,0.5605730302086578,5.668016194331984
GA,1.3326130019809113,0.3601656762110571,0.738339636232667,,0.3601656762110571,1.1525301638753829,1.9629029353502612,1.584728975328651,,3.2234828020889608,0.4682153790743741,,0.3781739600216099,0.5762650819376913,0.5582567981271385,0.4502070952638213,2.0529443544030253,4.610120655501531,1.4586709886547813,,0.9364307581487484,0.9184224743381956,,0.6843147848010085,1.8368449486763911,0.4141905276427157,0.3781739600216099,,0.3781739600216099,0.88240590671709,0.612281649558797,0.9724473257698544,,,0.3421573924005042,,,1.5487124077075456,0.5402485143165856,0.3241491085899514,0.3061408247793985,1.368629569602017,0.8463893390959841,0.3241491085899514,0.5222402305060327,0.3241491085899514,1.0624887448226186,0.4862236628849271,3.061408247793985,0.3781739600216099,,0.6302899333693499,0.4321988114532685,0.88240590671709,0.4862236628849271,0.3781739600216099,1.9448946515397083,,,0.3601656762110571,0.4862236628849271,,0.4682153790743741,1.89086980010805,,,0.2701242571582928,,,0.3961822438321628,0.9544390419593012,0.3421573924005042,0.738339636232667,,,2.593192868719611,0.3241491085899514,1.7468035296236268,2.341076895371871,2.1429857734557896,1.098505312443724,1.3866378534125696,1.1885467314964884,2.233027192508554,2.881325409688457,2.2870520439402124,0.3961822438321628,0.7743562038537728,1.3866378534125696,2.953358544930668,,0.2701242571582928,1.4586709886547813,0.5402485143165856,0.7743562038537728,0.5222402305060327,1.2605798667386998,1.0624887448226186,1.4406627048442284,0.6843147848010085,0.5942733657482442,1.6387538267603097,0.7923644876643255,1.4226544210336756,0.6482982171799028,,0.5222402305060327,9.256257878624169
